,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,IBM,IBM,IBM,IBM,IBM,IBM,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-15,248.3333282470703,252.2866668701172,246.1199951171875,251.94332885742188,251.94332885742188,46073100,303.260009765625,305.32000732421875,301.82000732421875,304.82000732421875,300.6856994628906,28356300,130.2294464111328,131.73995971679688,129.70362854003906,131.16635131835938,121.82652282714844,3403579,148.55999755859375,149.44000244140625,146.3699951171875,149.02999877929688,147.7285614013672,83281300
2021-09-16,250.94332885742188,252.97000122070312,249.20333862304688,252.3300018310547,252.3300018310547,41770200,303.760009765625,305.30999755859375,300.760009765625,305.2200012207031,301.0802917480469,19550800,131.24282836914062,131.88336181640625,129.7418670654297,130.43020629882812,121.14279174804688,2765624,148.44000244140625,148.97000122070312,147.22000122070312,148.7899932861328,147.4906463623047,68034100
2021-09-17,252.38333129882812,253.67999267578125,250.0,253.163330078125,253.163330078125,84612600,304.1700134277344,304.5,299.5299987792969,299.8699951171875,295.8028259277344,41372500,129.78012084960938,129.94264221191406,129.11090087890625,129.28298950195312,120.0772705078125,5890340,148.82000732421875,148.82000732421875,145.75999450683594,146.05999755859375,144.78448486328125,129868800
2021-09-20,244.85333251953125,247.3333282470703,239.5399932861328,243.38999938964844,243.38999938964844,74273100,296.3299865722656,298.7200012207031,289.5199890136719,294.29998779296875,290.3083801269531,38278700,128.011474609375,129.2351837158203,126.94072723388672,128.4034423828125,119.26034545898438,4990152,143.8000030517578,144.83999633789062,141.27000427246094,142.94000244140625,141.6917724609375,123478900
2021-09-21,244.92999267578125,248.24667358398438,243.47999572753906,246.4600067138672,246.4600067138672,48992100,295.69000244140625,297.5400085449219,294.07000732421875,294.79998779296875,290.8016052246094,22364100,129.1682586669922,129.68450927734375,127.09368896484375,127.12236785888672,118.07048797607422,4261927,143.92999267578125,144.60000610351562,142.77999877929688,143.42999267578125,142.17745971679688,75834000
2021-09-22,247.8433380126953,251.22332763671875,246.3733367919922,250.64666748046875,250.64666748046875,45378900,296.7300109863281,300.2200012207031,294.510009765625,298.5799865722656,294.53033447265625,26626300,127.83938598632812,129.4168243408203,127.60037994384766,128.70936584472656,119.54448699951172,3767901,144.4499969482422,146.42999267578125,143.6999969482422,145.85000610351562,144.5763397216797,76404300
2021-09-23,251.6666717529297,252.73333740234375,249.30667114257812,251.2133331298828,251.2133331298828,35842500,298.8500061035156,300.8999938964844,297.5299987792969,299.55999755859375,295.4970397949219,18604600,129.30210876464844,131.37667846679688,129.09178161621094,130.71701049804688,121.40917205810547,3151807,146.64999389648438,147.0800018310547,145.63999938964844,146.8300018310547,145.5477752685547,64838200
2021-09-24,248.6300048828125,258.26666259765625,248.18666076660156,258.1300048828125,258.1300048828125,64119000,298.2300109863281,299.79998779296875,296.92999267578125,299.3500061035156,295.2898864746094,14999000,131.0038299560547,132.3900604248047,130.73614501953125,131.44358825683594,122.0840072631836,3100762,145.66000366210938,147.47000122070312,145.55999755859375,146.9199981689453,145.63697814941406,53477900
2021-09-27,257.7066650390625,266.3333435058594,256.4366760253906,263.78668212890625,263.78668212890625,84212100,296.1400146484375,296.4700012207031,292.94000244140625,294.1700134277344,290.1801452636719,23571700,131.89292907714844,132.95411682128906,131.4340362548828,132.46653747558594,123.03413391113281,3459017,145.47000122070312,145.9600067138672,143.82000732421875,145.3699951171875,144.1005096435547,74150700
2021-09-28,262.3999938964844,265.21331787109375,255.39332580566406,259.1866760253906,259.1866760253906,76144200,289.79998779296875,290.7799987792969,282.75,283.5199890136719,279.674560546875,43186200,133.04971313476562,133.54684448242188,131.1759033203125,131.42446899414062,122.0662612915039,4513072,143.25,144.75,141.69000244140625,141.91000366210938,140.6707305908203,108972300
2021-09-29,259.9333190917969,264.5,256.8933410644531,260.4366760253906,260.4366760253906,62828700,285.1000061035156,286.7699890136719,283.010009765625,284.0,280.1480712890625,26353700,131.67303466796875,133.7762908935547,130.4397735595703,133.0592803955078,123.58465576171875,3947499,142.47000122070312,144.4499969482422,142.02999877929688,142.8300018310547,141.5827178955078,74602000
2021-09-30,260.3333435058594,263.0433349609375,258.3333435058594,258.49334716796875,258.49334716796875,53868000,285.7099914550781,287.8299865722656,281.6199951171875,281.9200134277344,278.0962829589844,32343600,133.8432159423828,134.3881378173828,132.4091796875,132.8202667236328,123.36266326904297,6090230,143.66000366210938,144.3800048828125,141.27999877929688,141.5,140.26431274414062,89056700
2021-10-01,259.4666748046875,260.260009765625,254.52999877929688,258.40667724609375,258.40667724609375,51094200,282.1199951171875,289.9800109863281,281.2900085449219,289.1000061035156,285.178955078125,30086300,134.7992401123047,137.6386260986328,134.1969451904297,137.0172119140625,127.2607650756836,6907889,141.89999389648438,142.9199981689453,139.11000061035156,142.64999389648438,141.40426635742188,94639600
2021-10-04,265.5,268.989990234375,258.7066650390625,260.510009765625,260.510009765625,91449900,287.3999938964844,287.75,280.25,283.1099853515625,279.2701110839844,31350700,136.46270751953125,139.579345703125,136.08985900878906,137.7724609375,127.96222686767578,7689251,141.75999450683594,142.2100067138672,138.27000427246094,139.13999938964844,137.92495727539062,98322000
2021-10-05,261.6000061035156,265.7699890136719,258.0666809082031,260.1966552734375,260.1966552734375,55297800,284.04998779296875,290.3999938964844,284.04998779296875,288.760009765625,284.843505859375,24993000,138.3843231201172,138.62332153320312,136.3671112060547,136.8546905517578,127.10980987548828,7297524,139.49000549316406,142.24000549316406,139.36000061035156,141.11000061035156,139.87774658203125,80861100
2021-10-06,258.73333740234375,262.2200012207031,257.739990234375,260.9166564941406,260.9166564941406,43898400,285.7799987792969,293.6300048828125,285.510009765625,293.1099853515625,289.134521484375,28002600,136.21414184570312,137.06500244140625,134.69407653808594,136.09942626953125,126.40833282470703,5573506,139.47000122070312,142.14999389648438,138.3699951171875,142.0,140.75994873046875,83221100
2021-10-07,261.82000732421875,268.3333435058594,261.1266784667969,264.53668212890625,264.53668212890625,57587400,295.17999267578125,296.6400146484375,293.9200134277344,294.8500061035156,290.8509521484375,20430500,136.45315551757812,137.09368896484375,135.30592346191406,135.5736083984375,125.9199447631836,3999695,143.05999755859375,144.22000122070312,142.72000122070312,143.2899932861328,142.03868103027344,61732700
2021-10-08,265.4033203125,265.4599914550781,260.3033447265625,261.8299865722656,261.8299865722656,50215800,296.2200012207031,296.6400146484375,293.760009765625,294.8500061035156,290.8509521484375,17685700,135.5736083984375,137.33270263671875,134.84703063964844,136.92160034179688,127.17195129394531,3902940,144.02999877929688,144.17999267578125,142.55999755859375,142.89999389648438,141.65206909179688,58773200
2021-10-11,262.54998779296875,267.0799865722656,261.8333435058594,263.9800109863281,263.9800109863281,42600900,292.9200134277344,297.9700012207031,292.75,294.2300109863281,290.2393493652344,19298600,137.18930053710938,137.74378967285156,136.13766479492188,136.16635131835938,126.4704818725586,2921792,142.27000427246094,144.80999755859375,141.80999755859375,142.80999755859375,141.56288146972656,64452200
2021-10-12,266.9766540527344,270.7733459472656,265.5233459472656,268.5733337402344,268.5733337402344,66060000,295.3399963378906,295.44000244140625,292.3500061035156,292.8800048828125,288.9076232910156,17974100,135.95602416992188,136.0420684814453,134.13002014160156,134.29254150390625,124.73009490966797,3293436,143.22999572753906,143.25,141.0399932861328,141.50999450683594,140.2742156982422,73035900
2021-10-13,270.15667724609375,271.8033447265625,268.59332275390625,270.3599853515625,270.3599853515625,42360300,294.9100036621094,297.2799987792969,293.489990234375,296.30999755859375,292.2911071777344,23416300,134.34034729003906,135.1912078857422,133.51815795898438,134.56979370117188,124.98761749267578,3013003,141.24000549316406,141.39999389648438,139.1999969482422,140.91000366210938,139.6794891357422,78762700
2021-10-14,271.8299865722656,273.4166564941406,271.1166687011719,272.7733459472656,272.7733459472656,36741600,299.2099914550781,303.2699890136719,297.8299865722656,302.75,298.6437683105469,27262900,134.8374786376953,137.5908203125,134.8087921142578,137.08413696289062,127.32292175292969,4410668,142.11000061035156,143.8800048828125,141.50999450683594,143.75999450683594,142.50457763671875,69907100
2021-10-15,274.5799865722656,281.07000732421875,274.1166687011719,281.010009765625,281.010009765625,56773800,302.3399963378906,304.45001220703125,300.5199890136719,304.2099914550781,300.083984375,25384800,137.08413696289062,138.47991943359375,136.51051330566406,138.25047302246094,128.40621948242188,3371049,143.77000427246094,144.89999389648438,143.50999450683594,144.83999633789062,143.57513427734375,67940300
2021-10-18,283.92999267578125,291.7533264160156,283.8233337402344,290.03668212890625,290.03668212890625,72621600,303.57000732421875,308.2099914550781,302.69000244140625,307.2900085449219,303.1221618652344,22729300,137.66729736328125,138.5659637451172,135.52581787109375,136.06118774414062,126.37281036376953,6437189,143.4499969482422,146.83999633789062,143.16000366210938,146.5500030517578,145.27023315429688,85589200
2021-10-19,292.510009765625,292.6499938964844,287.5033264160156,288.0899963378906,288.0899963378906,52143300,308.3500061035156,309.29998779296875,307.2200012207031,308.2300109863281,304.0494079589844,17682100,134.87571716308594,136.65391540527344,134.34034729003906,135.73614501953125,126.07093048095703,4539117,147.00999450683594,149.1699981689453,146.5500030517578,148.75999450683594,147.46090698242188,76378900
2021-10-20,288.45001220703125,289.8299865722656,285.7933349609375,288.6000061035156,288.6000061035156,42096300,309.2099914550781,309.70001220703125,306.1099853515625,307.4100036621094,303.2405700683594,16537100,135.44932556152344,135.9464569091797,134.51242065429688,135.65965270996094,125.9998779296875,6474008,148.6999969482422,149.75,148.1199951171875,149.25999450683594,147.95654296875,58418800
2021-10-21,285.3333435058594,300.0,285.1666564941406,298.0,298.0,94444500,307.1700134277344,311.0199890136719,306.3599853515625,310.760009765625,306.5451354980469,16918100,127.63862609863281,127.83938598632812,122.46653747558594,122.6864242553711,113.9504165649414,32913959,148.80999755859375,149.63999938964844,147.8699951171875,149.47999572753906,148.17462158203125,61421000
2021-10-22,298.5,303.3333435058594,296.9866638183594,303.2266540527344,303.2266540527344,68642400,310.3999938964844,311.0899963378906,307.79998779296875,309.1600036621094,304.966796875,17449300,122.41873931884766,124.52198791503906,121.04206848144531,122.25621032714844,113.55084228515625,12114981,149.69000244140625,150.17999267578125,148.63999938964844,148.69000244140625,147.3915252685547,58883400
2021-10-25,316.84332275390625,348.3399963378906,314.73333740234375,341.6199951171875,341.6199951171875,188556300,309.3599853515625,309.3999938964844,306.4599914550781,308.1300048828125,303.9508056640625,17554500,121.9216079711914,122.99235534667969,121.35755157470703,122.02677154541016,113.33773040771484,6667204,148.67999267578125,149.3699951171875,147.6199951171875,148.63999938964844,147.3419647216797,50720600
2021-10-26,341.5633239746094,364.9800109863281,333.8133239746094,339.4766540527344,339.4766540527344,187245000,311.0,312.3999938964844,308.6000061035156,310.1099853515625,305.9039306640625,28107300,121.91204833984375,122.65774536132812,121.18547058105469,121.53919982910156,112.88487243652344,8912861,149.3300018310547,150.83999633789062,149.00999450683594,149.32000732421875,148.0160369873047,60893400
2021-10-27,346.5533447265625,356.9599914550781,343.59332275390625,345.9533386230469,345.9533386230469,115579500,316.0,326.1000061035156,316.0,323.1700134277344,318.7868347167969,52588700,121.83556365966797,122.25621032714844,119.5124282836914,119.66539001464844,111.14450073242188,7294176,149.36000061035156,149.72999572753906,148.49000549316406,148.85000610351562,147.5501251220703,56094900
2021-10-28,356.10333251953125,360.3333435058594,351.3999938964844,359.0133361816406,359.0133361816406,81639600,324.3299865722656,324.8699951171875,321.3599853515625,324.3500061035156,319.9508056640625,26297900,119.66539001464844,120.75525665283203,119.13957977294922,120.30592346191406,111.73942565917969,6802138,149.82000732421875,153.1699981689453,149.72000122070312,152.57000732421875,151.2376708984375,100077900
2021-10-29,360.6199951171875,371.7366638183594,357.7366638183594,371.3333435058594,371.3333435058594,89755200,324.1300048828125,332.0,323.8999938964844,331.6199951171875,327.1221923828125,34766000,119.91395568847656,120.76481628417969,119.41682434082031,119.59847259521484,111.08233642578125,6188973,147.22000122070312,149.94000244140625,146.41000366210938,149.8000030517578,148.4918212890625,124953200
2021-11-01,381.6666564941406,403.25,372.88665771484375,402.86334228515625,402.86334228515625,168146100,331.3599853515625,331.489990234375,326.3699951171875,329.3699951171875,324.9027099609375,27073200,119.55066680908203,120.75525665283203,118.39388275146484,120.72657775878906,112.13011932373047,6177153,148.99000549316406,149.6999969482422,147.8000030517578,148.9600067138672,147.65916442871094,74588300
2021-11-02,386.4533386230469,402.86334228515625,382.0,390.6666564941406,390.6666564941406,128213400,330.30999755859375,333.45001220703125,330.0,333.1300048828125,328.6117248535156,26487100,120.74569702148438,121.57743835449219,119.41682434082031,120.63097381591797,112.04132843017578,4722062,148.66000366210938,151.57000732421875,148.64999389648438,150.02000427246094,148.7099151611328,69122000
2021-11-03,392.4433288574219,405.1300048828125,384.2066650390625,404.6199951171875,404.6199951171875,103885500,333.8999938964844,334.8999938964844,330.6499938964844,334.0,329.4699401855469,21500100,120.67877960205078,121.6921615600586,120.15296173095703,121.53919982910156,112.88487243652344,5670784,150.38999938964844,151.97000122070312,149.82000732421875,151.49000549316406,150.16709899902344,54511500
2021-11-04,411.4700012207031,414.4966735839844,405.6666564941406,409.9700012207031,409.9700012207031,76192200,332.8900146484375,336.5400085449219,329.510009765625,336.44000244140625,331.8768005371094,23992200,123.05000305175781,123.33999633789062,119.9000015258789,120.8499984741211,112.24475860595703,7208700,151.5800018310547,152.42999267578125,150.63999938964844,150.9600067138672,149.6417236328125,60394600
2021-11-05,409.3333435058594,413.2900085449219,402.6666564941406,407.36334228515625,407.36334228515625,64886400,338.510009765625,338.7900085449219,334.4200134277344,336.05999755859375,331.5019836425781,22570100,121.43000030517578,123.7699966430664,121.43000030517578,123.61000061035156,114.8082275390625,6790500,151.88999938964844,152.1999969482422,150.05999755859375,151.27999877929688,150.17776489257812,65463900
2021-11-08,383.2633361816406,399.0,377.6666564941406,387.64666748046875,387.64666748046875,100337100,337.29998779296875,337.6499938964844,334.44000244140625,336.989990234375,332.4193420410156,20897000,123.98999786376953,124.77999877929688,123.52999877929688,124.54000091552734,115.67200469970703,5625300,151.41000366210938,151.57000732421875,150.16000366210938,150.44000244140625,149.34390258789062,55020900
2021-11-09,391.20001220703125,391.5,337.17333984375,341.1666564941406,341.1666564941406,177317400,337.1099853515625,338.7200012207031,334.5299987792969,335.95001220703125,331.3934326171875,21307400,122.55999755859375,122.9000015258789,120.26000213623047,120.8499984741211,113.74256896972656,7236600,150.1999969482422,151.42999267578125,150.05999755859375,150.80999755859375,149.711181640625,56787900
2021-11-10,336.8033447265625,359.3666687011719,329.10333251953125,355.98333740234375,355.98333740234375,128408100,334.57000732421875,334.6300048828125,329.9200134277344,330.79998779296875,326.3133239746094,25500900,121.0,122.43000030517578,119.93000030517578,120.22000122070312,113.14962005615234,6270300,150.02000427246094,150.1300048828125,147.85000610351562,147.9199981689453,146.84226989746094,65187100
2021-11-11,367.5899963378906,368.3233337402344,351.55999755859375,354.5033264160156,354.5033264160156,67189800,331.25,333.7699890136719,330.510009765625,332.42999267578125,327.92120361328125,16849800,120.9000015258789,121.79000091552734,120.08000183105469,120.2699966430664,113.19667053222656,4643300,148.9600067138672,149.42999267578125,147.67999267578125,147.8699951171875,146.7926025390625,41000000
2021-11-12,349.1666564941406,351.5,339.73333740234375,344.47332763671875,344.47332763671875,76719300,333.9200134277344,337.2300109863281,333.7900085449219,336.7200012207031,332.1530456542969,23831000,120.0,120.63999938964844,118.77999877929688,118.95999908447266,111.96371459960938,5418300,148.42999267578125,150.39999389648438,147.47999572753906,149.99000549316406,148.89718627929688,63804000
2021-11-15,339.2099914550781,343.99334716796875,326.20001220703125,337.7966613769531,337.7966613769531,104326800,337.5400085449219,337.8800048828125,334.0299987792969,336.07000732421875,331.5118103027344,16723000,119.54000091552734,120.16000366210938,118.30999755859375,118.87000274658203,111.87901306152344,5046300,150.3699951171875,151.8800048828125,149.42999267578125,150.0,148.9071044921875,59222800
2021-11-16,334.4366760253906,352.3999938964844,334.05999755859375,351.57666015625,351.57666015625,79627200,335.67999267578125,340.6700134277344,335.510009765625,339.510009765625,334.90521240234375,20886800,118.91999816894531,119.9000015258789,118.41999816894531,118.45999908447266,111.49313354492188,4750800,149.94000244140625,151.49000549316406,149.33999633789062,151.0,149.8998260498047,59256200
2021-11-17,354.5033264160156,373.21331787109375,351.8333435058594,363.0033264160156,363.0033264160156,94336200,338.94000244140625,342.19000244140625,338.0,339.1199951171875,335.13250732421875,19053400,118.37999725341797,119.33000183105469,117.77999877929688,118.05999755859375,111.11664581298828,4043300,151.0,155.0,150.99000549316406,153.49000549316406,152.37168884277344,88807000
2021-11-18,368.8500061035156,370.6666564941406,358.3399963378906,365.4599914550781,365.4599914550781,62696700,338.17999267578125,342.45001220703125,337.1199951171875,341.2699890136719,337.2572021484375,22463500,118.36000061035156,118.36000061035156,116.30999755859375,116.66000366210938,109.79898834228516,5046900,153.7100067138672,158.6699981689453,153.0500030517578,157.8699951171875,156.71975708007812,137827700
2021-11-19,366.2900085449219,379.5733337402344,364.23333740234375,379.0199890136719,379.0199890136719,64926900,342.6400146484375,345.1000061035156,342.20001220703125,343.1099853515625,339.0755920410156,21963400,116.48999786376953,116.55999755859375,115.2699966430664,116.05000305175781,109.22486877441406,5380200,157.64999389648438,161.02000427246094,156.52999877929688,160.5500030517578,159.38021850585938,117305600
2021-11-22,387.4433288574219,400.6499938964844,377.4766540527344,385.6233215332031,385.6233215332031,99217500,344.6199951171875,349.6700134277344,339.54998779296875,339.8299865722656,335.8341064453125,31031100,116.0,118.80999755859375,115.19000244140625,116.47000122070312,109.62016296386719,6416200,161.67999267578125,165.6999969482422,161.0,161.02000427246094,159.84681701660156,117467900
2021-11-23,389.1700134277344,393.5,354.23333740234375,369.6766662597656,369.6766662597656,108515100,337.04998779296875,339.45001220703125,333.55999755859375,337.67999267578125,333.7093811035156,30427600,116.79000091552734,117.94000244140625,116.04000091552734,116.79000091552734,109.92135620117188,4912800,161.1199951171875,161.8000030517578,159.05999755859375,161.41000366210938,160.23397827148438,96041900
2021-11-24,360.1300048828125,377.5899963378906,354.0,372.0,372.0,67680600,336.2799987792969,338.1600036621094,333.9100036621094,337.9100036621094,333.93670654296875,21661300,116.16000366210938,117.2699966430664,116.08000183105469,116.7300033569336,109.86488342285156,3220800,160.75,162.13999938964844,159.63999938964844,161.94000244140625,160.76010131835938,69463600
2021-11-26,366.489990234375,369.59332275390625,360.3333435058594,360.6400146484375,360.6400146484375,35042700,334.3500061035156,337.92999267578125,328.1199951171875,329.67999267578125,325.803466796875,24217200,115.0,116.33999633789062,114.55999755859375,115.80999755859375,108.99897766113281,3322000,159.57000732421875,160.4499969482422,156.36000061035156,156.80999755859375,155.66749572753906,76959800
2021-11-29,366.9966735839844,380.8900146484375,366.7300109863281,378.9966735839844,378.9966735839844,58393500,334.94000244140625,339.0299987792969,334.739990234375,336.6300048828125,332.6717529296875,28563500,118.62000274658203,119.61000061035156,117.52999877929688,118.5,111.53077697753906,8949800,159.3699951171875,161.19000244140625,158.7899932861328,160.24000549316406,159.07247924804688,88748200
2021-11-30,381.4566650390625,389.3333435058594,372.6666564941406,381.586669921875,381.586669921875,81276000,335.32000732421875,337.7799987792969,328.989990234375,330.5899963378906,326.7027587890625,42885600,117.5,119.23999786376953,116.44999694824219,117.0999984741211,110.2131118774414,9252700,159.99000549316406,165.52000427246094,159.9199981689453,165.3000030517578,164.0956268310547,174048100
2021-12-01,386.8999938964844,390.9466552734375,363.586669921875,365.0,365.0,68450400,335.1300048828125,339.2799987792969,329.3900146484375,330.0799865722656,326.1987609863281,33337600,118.25,118.93000030517578,116.8499984741211,116.91999816894531,110.04369354248047,5958300,167.47999572753906,170.3000030517578,164.52999877929688,164.77000427246094,163.56948852539062,152052500
2021-12-02,366.35333251953125,371.0,352.2166748046875,361.5333251953125,361.5333251953125,73114800,330.29998779296875,333.489990234375,327.79998779296875,329.489990234375,325.6156921386719,30766000,117.37000274658203,117.9800033569336,116.55999755859375,116.9000015258789,110.0248794555664,5267100,158.74000549316406,164.1999969482422,157.8000030517578,163.75999450683594,162.5668487548828,136739200
2021-12-03,361.5966796875,363.52667236328125,333.4033203125,338.3233337402344,338.3233337402344,92322000,331.989990234375,332.70001220703125,318.0299987792969,323.010009765625,319.2118835449219,41779300,117.36000061035156,119.36000061035156,117.36000061035156,118.83999633789062,111.85077667236328,6630100,164.02000427246094,164.9600067138672,159.72000122070312,161.83999633789062,160.66082763671875,118023100
2021-12-06,333.836669921875,340.5466613769531,316.8333435058594,336.336669921875,336.336669921875,81663000,323.95001220703125,327.45001220703125,319.2300109863281,326.19000244140625,322.3545227050781,30032600,119.4000015258789,121.1500015258789,119.4000015258789,119.91000366210938,112.85785675048828,4785600,164.2899932861328,167.8800048828125,164.27999877929688,165.32000732421875,164.115478515625,107497000
2021-12-07,348.0666809082031,352.5566711425781,342.2699890136719,350.5833435058594,350.5833435058594,56084700,331.6400146484375,335.79998779296875,330.1000061035156,334.9200134277344,330.98187255859375,31021900,120.4800033569336,122.08000183105469,120.06999969482422,121.58000183105469,114.42963409423828,5194000,169.0800018310547,171.5800018310547,168.33999633789062,171.17999267578125,169.93276977539062,120405400
2021-12-08,350.9033203125,357.4599914550781,344.3333435058594,356.32000732421875,356.32000732421875,41906400,335.30999755859375,335.5,330.79998779296875,334.9700012207031,331.0312805175781,24761000,122.0,123.37999725341797,121.5199966430664,123.0199966430664,115.7849349975586,5483900,172.1300048828125,175.9600067138672,170.6999969482422,175.0800018310547,173.80435180664062,116998900
2021-12-09,353.5466613769531,354.163330078125,334.1199951171875,334.6000061035156,334.6000061035156,59438400,334.4100036621094,336.489990234375,332.1199951171875,333.1000061035156,329.1832580566406,22214200,122.1500015258789,123.94999694824219,121.79000091552734,123.56999969482422,116.30259704589844,4601100,174.91000366210938,176.75,173.9199981689453,174.55999755859375,173.2881622314453,108923700
2021-12-10,336.25,340.32666015625,327.510009765625,339.010009765625,339.010009765625,59664300,334.9800109863281,343.0,334.7900085449219,342.5400085449219,338.5122985839844,38095700,124.30000305175781,125.33000183105469,123.36000061035156,124.08999633789062,116.79200744628906,4966900,175.2100067138672,179.6300048828125,174.69000244140625,179.4499969482422,178.1425323486328,115402700
2021-12-13,333.6966552734375,335.0,317.1400146484375,322.13665771484375,322.13665771484375,78595500,340.67999267578125,343.7900085449219,339.0799865722656,339.3999938964844,335.4091491699219,28899400,123.76000213623047,124.36000061035156,120.79000091552734,122.58000183105469,115.37081909179688,6847500,181.1199951171875,182.1300048828125,175.52999877929688,175.74000549316406,174.45956420898438,153237000
2021-12-14,315.0,322.13665771484375,310.0,319.5033264160156,319.5033264160156,70806300,333.2200012207031,334.6400146484375,324.1099853515625,328.3399963378906,324.479248046875,44438700,122.3499984741211,125.02999877929688,122.30000305175781,123.76000213623047,116.48143005371094,5716100,175.25,177.74000549316406,172.2100067138672,174.3300018310547,173.05982971191406,139380400
2021-12-15,317.7366638183594,326.25,309.4166564941406,325.3299865722656,325.3299865722656,75169200,328.6099853515625,335.19000244140625,324.5,334.6499938964844,330.71502685546875,35381100,123.80000305175781,124.81999969482422,122.18000030517578,123.11000061035156,115.8696517944336,4990000,175.11000061035156,179.5,172.30999755859375,179.3000030517578,177.99362182617188,131063300
2021-12-16,331.5,331.6600036621094,307.2833251953125,308.97332763671875,308.97332763671875,82771500,335.7099914550781,336.760009765625,323.0199890136719,324.8999938964844,321.0796813964844,35034800,123.51000213623047,126.63999938964844,123.4800033569336,125.93000030517578,118.5238037109375,7280500,179.27999877929688,181.13999938964844,170.75,172.25999450683594,171.00489807128906,150185800
2021-12-17,304.92333984375,320.2200012207031,303.0133361816406,310.8566589355469,310.8566589355469,100437300,320.8800048828125,324.9200134277344,317.25,323.79998779296875,319.9925842285156,47750300,125.87000274658203,128.63999938964844,125.20999908447266,127.4000015258789,119.90735626220703,10379000,169.92999267578125,173.47000122070312,169.69000244140625,171.13999938964844,169.89306640625,195432700
2021-12-20,303.5666809082031,307.2300109863281,297.7966613769531,299.9800109863281,299.9800109863281,56480100,320.04998779296875,322.79998779296875,317.57000732421875,319.9100036621094,316.14837646484375,28326500,125.72000122070312,127.19999694824219,124.69999694824219,127.05999755859375,119.58734893798828,4941400,168.27999877929688,170.5800018310547,167.4600067138672,169.75,168.51319885253906,107499100
2021-12-21,305.6233215332031,313.1666564941406,295.3733215332031,312.84332275390625,312.84332275390625,71517900,323.2900085449219,327.7300109863281,319.79998779296875,327.2900085449219,323.44158935546875,24740600,127.66000366210938,129.33999633789062,127.66000366210938,128.97000122070312,121.38501739501953,4856000,171.55999755859375,173.1999969482422,169.1199951171875,172.99000549316406,171.72959899902344,91185900
2021-12-22,321.88665771484375,338.5533447265625,319.01666259765625,336.2900085449219,336.2900085449219,93634200,328.29998779296875,333.6099853515625,325.75,333.20001220703125,329.2820739746094,24831500,129.05999755859375,129.7899932861328,127.5999984741211,129.75,122.11912536621094,3923200,173.0399932861328,175.86000061035156,172.14999389648438,175.63999938964844,174.3603057861328,92135300
2021-12-23,335.6000061035156,357.6600036621094,332.5199890136719,355.6666564941406,355.6666564941406,92713200,332.75,336.3900146484375,332.7300109863281,334.69000244140625,330.7545471191406,19617800,130.0,130.9600067138672,129.52000427246094,130.6300048828125,122.9473876953125,3649000,175.85000610351562,176.85000610351562,175.27000427246094,176.27999877929688,174.99562072753906,68356600
2021-12-27,357.8900146484375,372.3333435058594,356.90667724609375,364.64666748046875,364.64666748046875,71145900,335.4599914550781,342.4800109863281,335.42999267578125,342.45001220703125,338.42333984375,19947000,130.6300048828125,131.64999389648438,129.9499969482422,131.6199951171875,123.87916564941406,4293900,177.08999633789062,180.4199981689453,177.07000732421875,180.3300018310547,179.01612854003906,74919600
2021-12-28,369.8299865722656,373.0,359.47332763671875,362.8233337402344,362.8233337402344,60324000,343.1499938964844,343.80999755859375,340.32000732421875,341.25,337.2374572753906,15661500,131.60000610351562,133.22000122070312,131.58999633789062,132.6300048828125,124.82975006103516,3445200,180.16000366210938,181.3300018310547,178.52999877929688,179.2899932861328,177.98367309570312,79144300
2021-12-29,366.21331787109375,368.0,354.71331787109375,362.0633239746094,362.0633239746094,56154000,341.29998779296875,344.29998779296875,339.67999267578125,341.95001220703125,337.92926025390625,15042000,132.39999389648438,134.2100067138672,132.3000030517578,133.35000610351562,125.5074234008789,4239900,179.3300018310547,180.6300048828125,178.13999938964844,179.3800048828125,178.07302856445312,62348900
2021-12-30,353.77667236328125,365.1833190917969,351.04998779296875,356.7799987792969,356.7799987792969,47040900,341.9100036621094,343.1300048828125,338.82000732421875,339.32000732421875,335.3301696777344,15994500,133.75,134.3699951171875,133.3300018310547,133.91000366210938,126.03450012207031,3158100,179.47000122070312,180.57000732421875,178.08999633789062,178.1999969482422,176.90162658691406,59773000
